network,algorithm,budget,attack_type,attack_intensity,run_id,net_nodes,net_edges,net_density,net_is_connected,net_components,net_avg_degree,net_max_degree,net_min_degree,net_degree_variance,net_max_core,net_avg_core,net_core_diversity,net_avg_clustering,net_network_type,edges_added,followers_gained,reinforce_time,nodes_removed_orig,nodes_removed_reinf,orig_core_resilience,orig_core_damage,orig_largest_component_frac,orig_fragmentation,reinf_core_resilience,reinf_core_damage,reinf_largest_component_frac,reinf_fragmentation,core_improvement,resilience_improvement,efficiency,relative_improvement
random_300_dense2,FastCM+,10,degree,0.1,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.8541666666666666,7,0.9,0,0.8367346938775511,8,0.9,0,-1,-0.01743197278911557,-0.2,-0.02040816326530603
random_300_dense2,FastCM+,10,degree,0.1,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.8541666666666666,7,0.9,0,0.8367346938775511,8,0.9,0,-1,-0.01743197278911557,-0.2,-0.02040816326530603
random_300_dense2,FastCM+,10,degree,0.15,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.7916666666666666,10,0.85,0,0.7755102040816326,11,0.85,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,degree,0.15,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.7916666666666666,10,0.85,0,0.7755102040816326,11,0.85,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,degree,0.15,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.7916666666666666,10,0.85,0,0.7755102040816326,11,0.85,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,degree,0.2,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7291666666666666,13,0.8,0,0.7142857142857143,14,0.8,0,-1,-0.014880952380952328,-0.2,-0.02040816326530605
random_300_dense2,FastCM+,10,degree,0.2,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7291666666666666,13,0.8,0,0.7142857142857143,14,0.8,0,-1,-0.014880952380952328,-0.2,-0.02040816326530605
random_300_dense2,FastCM+,10,degree,0.2,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7291666666666666,13,0.8,0,0.7142857142857143,14,0.8,0,-1,-0.014880952380952328,-0.2,-0.02040816326530605
random_300_dense2,FastCM+,10,kcore,0.05,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,15,15,0.9166666666666666,4,0.95,0,0.8979591836734694,5,0.95,0,-1,-0.018707482993197244,-0.2,-0.020408163265306086
random_300_dense2,FastCM+,10,kcore,0.05,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,15,15,0.9166666666666666,4,0.95,0,0.8979591836734694,5,0.95,0,-1,-0.018707482993197244,-0.2,-0.020408163265306086
random_300_dense2,FastCM+,10,kcore,0.05,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,15,15,0.9166666666666666,4,0.95,0,0.8979591836734694,5,0.95,0,-1,-0.018707482993197244,-0.2,-0.020408163265306086
random_300_dense2,FastCM+,10,kcore,0.1,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.8541666666666666,7,0.9,0,0.8367346938775511,8,0.9,0,-1,-0.01743197278911557,-0.2,-0.02040816326530603
random_300_dense2,FastCM+,10,kcore,0.1,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.8541666666666666,7,0.9,0,0.8367346938775511,8,0.9,0,-1,-0.01743197278911557,-0.2,-0.02040816326530603
random_300_dense2,FastCM+,10,kcore,0.1,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.8541666666666666,7,0.9,0,0.8367346938775511,8,0.9,0,-1,-0.01743197278911557,-0.2,-0.02040816326530603
random_300_dense2,FastCM+,10,kcore,0.15,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.7916666666666666,10,0.85,0,0.7755102040816326,11,0.85,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,kcore,0.15,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.7916666666666666,10,0.85,0,0.7755102040816326,11,0.85,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,kcore,0.15,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.7916666666666666,10,0.85,0,0.7755102040816326,11,0.85,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,kcore,0.2,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7291666666666666,13,0.8,0,0.7142857142857143,14,0.8,0,-1,-0.014880952380952328,-0.2,-0.02040816326530605
random_300_dense2,FastCM+,10,kcore,0.2,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7291666666666666,13,0.8,0,0.7142857142857143,14,0.8,0,-1,-0.014880952380952328,-0.2,-0.02040816326530605
random_300_dense2,FastCM+,10,kcore,0.2,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7291666666666666,13,0.8,0,0.7142857142857143,14,0.8,0,-1,-0.014880952380952328,-0.2,-0.02040816326530605
random_300_dense2,FastCM+,10,betweenness,0.05,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,15,15,0.8958333333333334,5,0.95,0,0.8775510204081632,6,0.95,0,-1,-0.01828231292517013,-0.2,-0.02040816326530619
random_300_dense2,FastCM+,10,betweenness,0.05,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,15,15,0.8958333333333334,5,0.95,0,0.8775510204081632,6,0.95,0,-1,-0.01828231292517013,-0.2,-0.02040816326530619
random_300_dense2,FastCM+,10,betweenness,0.05,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,15,15,0.8958333333333334,5,0.95,0,0.8775510204081632,6,0.95,0,-1,-0.01828231292517013,-0.2,-0.02040816326530619
random_300_dense2,FastCM+,10,betweenness,0.1,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.8333333333333334,8,0.9,0,0.8367346938775511,8,0.9,0,0,0.003401360544217691,0.0,0.004081632653061229
random_300_dense2,FastCM+,10,betweenness,0.1,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.8333333333333334,8,0.9,0,0.8367346938775511,8,0.9,0,0,0.003401360544217691,0.0,0.004081632653061229
random_300_dense2,FastCM+,10,betweenness,0.1,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.8333333333333334,8,0.9,0,0.8367346938775511,8,0.9,0,0,0.003401360544217691,0.0,0.004081632653061229
random_300_dense2,FastCM+,10,betweenness,0.15,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.7916666666666666,10,0.85,0,0.7755102040816326,11,0.85,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,betweenness,0.15,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.7916666666666666,10,0.85,0,0.7755102040816326,11,0.85,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,betweenness,0.15,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.7916666666666666,10,0.85,0,0.7755102040816326,11,0.85,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,betweenness,0.2,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7291666666666666,13,0.8,0,0.7142857142857143,14,0.8,0,-1,-0.014880952380952328,-0.2,-0.02040816326530605
random_300_dense2,FastCM+,10,betweenness,0.2,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7291666666666666,13,0.8,0,0.7142857142857143,14,0.8,0,-1,-0.014880952380952328,-0.2,-0.02040816326530605
random_300_dense2,FastCM+,10,betweenness,0.2,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7291666666666666,13,0.8,0,0.7142857142857143,14,0.8,0,-1,-0.014880952380952328,-0.2,-0.02040816326530605
random_300_dense2,FastCM+,10,random,0.05,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,15,15,0.9375,3,0.95,0,0.9183673469387755,4,0.95,0,-1,-0.01913265306122447,-0.2,-0.0204081632653061
random_300_dense2,FastCM+,10,random,0.05,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,15,15,0.9375,3,0.95,0,0.9183673469387755,4,0.95,0,-1,-0.01913265306122447,-0.2,-0.0204081632653061
random_300_dense2,FastCM+,10,random,0.05,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,15,15,0.9375,3,0.95,0,0.9183673469387755,4,0.95,0,-1,-0.01913265306122447,-0.2,-0.0204081632653061
random_300_dense2,FastCM+,10,random,0.1,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.875,6,0.9,0,0.8571428571428571,7,0.9,0,-1,-0.017857142857142905,-0.2,-0.020408163265306176
random_300_dense2,FastCM+,10,random,0.1,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.875,6,0.9,0,0.8571428571428571,7,0.9,0,-1,-0.017857142857142905,-0.2,-0.020408163265306176
random_300_dense2,FastCM+,10,random,0.1,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,30,30,0.875,6,0.9,0,0.8571428571428571,7,0.9,0,-1,-0.017857142857142905,-0.2,-0.020408163265306176
random_300_dense2,FastCM+,10,random,0.15,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.8125,9,0.85,0,0.7959183673469388,10,0.85,0,-1,-0.01658163265306123,-0.2,-0.020408163265306128
random_300_dense2,FastCM+,10,random,0.15,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.8125,9,0.85,0,0.7959183673469388,10,0.85,0,-1,-0.01658163265306123,-0.2,-0.020408163265306128
random_300_dense2,FastCM+,10,random,0.15,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,45,45,0.8125,9,0.85,0,0.7959183673469388,10,0.85,0,-1,-0.01658163265306123,-0.2,-0.020408163265306128
random_300_dense2,FastCM+,10,random,0.2,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7916666666666666,10,0.8,0,0.7755102040816326,11,0.8,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,random,0.2,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7916666666666666,10,0.8,0,0.7755102040816326,11,0.8,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,FastCM+,10,random,0.2,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,5,284,0.03248405456542969,60,60,0.7916666666666666,10,0.8,0,0.7755102040816326,11,0.8,0,-1,-0.016156462585034004,-0.2,-0.02040816326530611
random_300_dense2,MRKC,15,degree,0.05,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.9166666666666666,4,0.95,0,0.9166666666666666,4,0.95,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.05,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.9166666666666666,4,0.95,0,0.9166666666666666,4,0.95,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.05,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.9166666666666666,4,0.95,0,0.9166666666666666,4,0.95,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.1,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.8541666666666666,7,0.9,0,0.8541666666666666,7,0.9,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.1,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.8541666666666666,7,0.9,0,0.8541666666666666,7,0.9,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.1,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.8541666666666666,7,0.9,0,0.8541666666666666,7,0.9,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.15,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.7916666666666666,10,0.85,0,0.7916666666666666,10,0.85,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.15,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.7916666666666666,10,0.85,0,0.7916666666666666,10,0.85,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.15,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.7916666666666666,10,0.85,0,0.7916666666666666,10,0.85,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.2,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,60,60,0.7291666666666666,13,0.8,0,0.7291666666666666,13,0.8,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.2,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,60,60,0.7291666666666666,13,0.8,0,0.7291666666666666,13,0.8,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,degree,0.2,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,60,60,0.7291666666666666,13,0.8,0,0.7291666666666666,13,0.8,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.05,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.9166666666666666,4,0.95,0,0.9166666666666666,4,0.95,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.05,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.9166666666666666,4,0.95,0,0.9166666666666666,4,0.95,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.05,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.9166666666666666,4,0.95,0,0.9166666666666666,4,0.95,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.1,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.8541666666666666,7,0.9,0,0.8541666666666666,7,0.9,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.1,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.8541666666666666,7,0.9,0,0.8541666666666666,7,0.9,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.1,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.8541666666666666,7,0.9,0,0.8541666666666666,7,0.9,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.15,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.7916666666666666,10,0.85,0,0.7916666666666666,10,0.85,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.15,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.7916666666666666,10,0.85,0,0.7916666666666666,10,0.85,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.15,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.7916666666666666,10,0.85,0,0.7916666666666666,10,0.85,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.2,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,60,60,0.7291666666666666,13,0.8,0,0.7291666666666666,13,0.8,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.2,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,60,60,0.7291666666666666,13,0.8,0,0.7291666666666666,13,0.8,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,kcore,0.2,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,60,60,0.7291666666666666,13,0.8,0,0.7291666666666666,13,0.8,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,betweenness,0.05,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.8958333333333334,5,0.95,0,0.9166666666666666,4,0.95,0,1,0.02083333333333326,0.06666666666666667,0.02325581395348829
random_300_dense2,MRKC,15,betweenness,0.05,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.8958333333333334,5,0.95,0,0.9166666666666666,4,0.95,0,1,0.02083333333333326,0.06666666666666667,0.02325581395348829
random_300_dense2,MRKC,15,betweenness,0.05,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.8958333333333334,5,0.95,0,0.9166666666666666,4,0.95,0,1,0.02083333333333326,0.06666666666666667,0.02325581395348829
random_300_dense2,MRKC,15,betweenness,0.1,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.8333333333333334,8,0.9,0,0.8541666666666666,7,0.9,0,1,0.02083333333333326,0.06666666666666667,0.02499999999999991
random_300_dense2,MRKC,15,betweenness,0.1,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.8333333333333334,8,0.9,0,0.8541666666666666,7,0.9,0,1,0.02083333333333326,0.06666666666666667,0.02499999999999991
random_300_dense2,MRKC,15,betweenness,0.1,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.8333333333333334,8,0.9,0,0.8541666666666666,7,0.9,0,1,0.02083333333333326,0.06666666666666667,0.02499999999999991
random_300_dense2,MRKC,15,betweenness,0.15,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.7916666666666666,10,0.85,0,0.7916666666666666,10,0.85,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,betweenness,0.15,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.7916666666666666,10,0.85,0,0.7916666666666666,10,0.85,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,betweenness,0.15,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.7916666666666666,10,0.85,0,0.7916666666666666,10,0.85,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,betweenness,0.2,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,60,60,0.7291666666666666,13,0.8,0,0.7291666666666666,13,0.8,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,betweenness,0.2,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,60,60,0.7291666666666666,13,0.8,0,0.7291666666666666,13,0.8,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,betweenness,0.2,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,60,60,0.7291666666666666,13,0.8,0,0.7291666666666666,13,0.8,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,random,0.05,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.9375,3,0.95,0,0.9375,3,0.95,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,random,0.05,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.9375,3,0.95,0,0.9375,3,0.95,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,random,0.05,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,15,15,0.9375,3,0.95,0,0.9375,3,0.95,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,random,0.1,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.875,6,0.9,0,0.875,6,0.9,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,random,0.1,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.875,6,0.9,0,0.875,6,0.9,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,random,0.1,2,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,30,30,0.875,6,0.9,0,0.875,6,0.9,0,0,0.0,0.0,0.0
random_300_dense2,MRKC,15,random,0.15,0,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.8125,9,0.85,0,0.8333333333333334,8,0.85,0,1,0.02083333333333337,0.06666666666666667,0.025641025641025685
random_300_dense2,MRKC,15,random,0.15,1,300,8958,0.1997324414715719,True,1,59.72,76,39,44.69725752508361,48,47.846666666666664,8,0.19923647684012813,unknown,15,0,9.215286016464233,45,45,0.8125,9,0.85,0,0.8333333333333334,8,0.85,0,1,0.02083333333333337,0.06666666666666667,0.025641025641025685
